City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
158,port erin,54.0849,-4.751,14.93,100,100,9.26,IM,1721855758
159,izhmorskiy,56.194,86.6414,17.43,91,77,1.52,RU,1721855758
160,sompeta,18.9333,84.6,26.99,81,100,3.83,IN,1721855759
161,danilov,58.1908,40.1717,15.34,90,50,2.34,RU,1721855759
162,huarmey,-10.0681,-78.1522,20.05,71,1,4.91,PE,1721855759
163,tangalle,6.024,80.7911,25.4,92,36,3.45,LK,1721855759
164,motueka,-41.1333,173.0167,8.5,80,91,2.48,NZ,1721855759
165,raduzhny,62.0961,77.475,13.73,70,98,6.85,RU,1721855760
166,the dalles,45.5946,-121.1787,32.0,33,0,12.35,US,1721855760
167,ust'-kalmanka,52.1207,83.305,18.77,87,36,1.59,RU,1721855760
168,nogliki,51.8333,143.1667,10.82,98,100,4.88,RU,1721855760
169,petropavlovsk-kamchatsky,53.0452,158.6483,10.33,100,75,1.0,RU,1721854970
170,mont-dore,-22.2833,166.5833,20.0,99,66,6.15,NC,1721855761
171,qaqortoq,60.7167,-46.0333,7.3,77,10,1.86,GL,1721855761
172,remire-montjoly,4.9167,-52.2667,29.02,79,20,3.09,GF,1721855761
173,polyarnyy,69.1989,33.4478,16.05,71,6,2.55,RU,1721855761
174,governador valadares,-18.8511,-41.9494,23.21,43,68,1.61,BR,1721855762
175,chipinge,-20.1883,32.6236,15.7,32,0,1.68,ZW,1721855762
176,izluchinsk,60.9794,76.9242,13.01,90,100,6.2,RU,1721855762
177,hermanus,-34.4187,19.2345,11.0,88,21,2.77,ZA,1721855762
178,tsumeb,-19.2333,17.7167,18.45,14,0,0.9,NA,1721855763
179,sos'va,59.1766,61.8558,12.36,64,100,2.42,RU,1721855763
180,hawaiian paradise park,19.5933,-154.9731,27.15,79,75,5.66,US,1721855763
181,tolanaro,-25.0319,46.9987,22.04,73,20,7.2,MG,1721855763
182,st. john's,47.5649,-52.7093,21.2,74,20,3.6,CA,1721855764
183,mandiana,10.6333,-8.6833,23.09,95,100,1.85,GN,1721855764
184,marsh harbour,26.5412,-77.0636,28.8,69,0,8.42,BS,1721855764
185,uberaba,-19.7483,-47.9319,26.32,24,100,2.06,BR,1721855764
186,terra santa,-2.1042,-56.4869,33.48,41,80,1.57,BR,1721855764
187,gerash,27.6652,54.1371,31.08,23,90,1.95,IR,1721855765
188,nurabad,34.0734,47.9725,22.83,25,0,1.1,IR,1721855765
189,bonthe,7.5264,-12.505,24.98,83,92,4.19,SL,1721855765
190,lorengau,-2.0226,147.2712,27.08,83,98,3.44,PG,1721855246
191,veseloyarsk,51.2836,81.1056,19.89,62,72,3.68,RU,1721855766
192,hithadhoo,-0.6,73.0833,28.77,76,56,6.2,MV,1721855766
193,klyuchi,52.2667,79.1667,20.14,86,99,2.76,RU,1721855766
194,enewetak,11.3474,162.3373,28.68,74,58,6.12,MH,1721855766
195,mar del plata,-38.0023,-57.5575,14.97,89,69,2.68,AR,1721855581
196,hell-ville,-13.4,48.2667,24.75,70,67,3.74,MG,1721855767
197,vadso,70.0744,29.7487,14.09,94,20,4.63,NO,1721855767
198,ghat,24.9647,10.1728,35.34,17,0,5.39,LY,1721855767
199,greymouth,-42.4667,171.2,8.63,88,86,1.69,NZ,1721855209
200,charters towers,-20.1,146.2667,16.67,72,86,4.75,AU,1721855768
201,balurghat,25.2167,88.7667,28.52,86,87,3.22,IN,1721855768
202,hidrolandia,-4.4081,-40.4378,27.96,29,1,2.14,BR,1721855768
203,lebu,-37.6167,-73.65,12.05,82,100,5.58,CL,1721855768
204,itagi,-14.1628,-40.0061,19.28,63,5,1.42,BR,1721855768
205,kayangel,8.0823,134.7173,27.46,79,100,3.07,PW,1721855769
206,ciudad insurgentes,25.2625,-111.7753,34.55,37,100,5.47,MX,1721855769
207,farafangana,-22.8167,47.8333,19.49,86,22,3.41,MG,1721855769
208,cambria,35.5641,-121.0808,39.41,61,32,2.72,US,1721855769
209,san isidro de curuguaty,-24.5167,-55.7,26.72,32,20,2.39,PY,1721855770
210,porto novo,6.4965,2.6036,24.9,85,85,3.58,BJ,1721855770
211,mili,6.0815,171.735,27.34,81,100,3.27,MH,1721855770
212,gul'kevichi,45.3538,40.6946,20.66,61,32,2.14,RU,1721855770
213,mccomb,31.2438,-90.4531,28.93,70,0,0.0,US,1721855770
214,vilyuysk,63.7553,121.6247,14.17,61,3,3.43,RU,1721855771
215,vilyuchinsk,52.9306,158.4028,12.15,93,100,2.26,RU,1721855771
216,kokuy,52.2037,117.5529,17.54,75,37,1.55,RU,1721855771
217,kristiansund,63.1115,7.732,15.03,84,2,4.12,NO,1721855771
218,las heras,-46.5419,-68.9359,8.26,70,100,11.97,AR,1721855772
219,sechura,-5.5569,-80.8222,23.44,55,8,7.61,PE,1721855772
220,nouadhibou,20.931,-17.0347,23.99,83,64,4.63,MR,1721855772
221,inarajan village,13.2736,144.7484,29.08,90,100,4.29,GU,1721855772
222,san borja,-14.8167,-66.85,33.69,31,0,2.14,BO,1721855773
223,dalbandin,28.8947,64.4101,33.4,12,38,3.16,PK,1721855773
224,magumeri,12.1131,12.8274,28.61,63,96,3.64,NG,1721855773
225,alotau,-10.3069,150.4462,23.91,95,100,2.58,PG,1721855773
226,vanimo,-2.6741,141.3028,24.43,91,100,1.26,PG,1721855773
227,thompson,55.7435,-97.8558,27.09,44,75,2.57,CA,1721855774
228,santa cruz,-17.8,-63.1667,31.39,31,0,6.88,BO,1721855693
229,illizi,26.4833,8.4667,32.89,16,0,6.68,DZ,1721855774
230,mgandu,-5.95,34.1333,16.34,44,35,2.26,TZ,1721855774
231,ellsworth,44.5434,-68.4195,20.13,91,100,1.54,US,1721855764
232,port alfred,-33.5906,26.891,15.32,74,100,4.53,ZA,1721855775
233,burang,30.25,81.1667,11.2,83,100,1.95,CN,1721855775
234,greytown,-29.0642,30.5928,8.71,84,83,1.41,ZA,1721855775
235,caleta de carquin,-11.0925,-77.6267,18.74,76,17,4.89,PE,1721855775
236,tayoltita,24.0833,-105.9333,28.9,77,91,1.87,MX,1721855775
237,arraial do cabo,-22.9661,-42.0278,21.92,78,0,3.6,BR,1721855776
238,taoudenni,22.6783,-3.9836,42.26,13,2,5.03,ML,1721855776
239,san angelo,31.4638,-100.437,34.12,39,0,2.57,US,1721855776
240,thinadhoo,0.5333,72.9333,29.08,75,15,5.35,MV,1721855776
241,port moresby,-9.4431,147.1797,23.64,88,33,0.84,PG,1721855777
242,koulamoutou,-1.1303,12.4736,23.8,85,87,0.14,GA,1721855777
243,nova vicosa,-17.8919,-39.3719,21.72,64,8,2.61,BR,1721855777
244,carnarvon,-24.8667,113.6333,13.82,59,0,6.54,AU,1721855778
245,valjevo,44.2751,19.8982,21.55,47,99,3.5,RS,1721855778
246,pisco,-13.7,-76.2167,18.03,72,100,5.66,PE,1721855778
247,flin flon,54.7682,-101.865,26.91,61,75,4.63,CA,1721855779
248,nuku'alofa,-21.1333,-175.2,23.19,88,75,5.66,TO,1721855779
249,ardestan,33.3761,52.3694,32.4,16,0,3.35,IR,1721855779
250,marat,25.0701,45.4615,32.95,15,4,4.98,SA,1721855779
251,ambon,-3.6954,128.1814,25.49,95,40,2.57,ID,1721855779
252,nagqu,31.5,92.0,5.15,94,97,1.76,CN,1721855780
253,ak'ordat,15.5486,37.8867,27.75,66,97,1.35,ER,1721855780
254,benguela,-12.5763,13.4055,21.03,83,72,0.89,AO,1721855780
255,isafjordur,66.0755,-23.124,10.12,92,100,2.21,IS,1721855780
256,smithers,54.7804,-127.1743,19.18,42,75,3.6,CA,1721855781
257,imbituba,-28.24,-48.6703,19.36,84,48,5.13,BR,1721855781
258,union city,37.5958,-122.0192,36.99,38,0,6.17,US,1721855781
259,baabda,33.8339,35.5442,27.43,70,20,4.63,LB,1721855781
260,sitangkai,4.6628,119.3928,28.15,81,78,5.08,PH,1721855781
261,ismailia,30.6043,32.2723,26.64,70,0,1.27,EG,1721855782
262,coquimbo,-29.9533,-71.3436,18.32,48,0,4.63,CL,1721855782
263,saldanha,-33.0117,17.9442,9.03,89,2,2.03,ZA,1721855782
264,west island,-12.1568,96.8225,25.99,69,20,7.2,CC,1721855782
265,happy valley-goose bay,53.3168,-60.3315,23.17,35,75,5.14,CA,1721855783
266,port douglas,-16.4833,145.4667,21.43,84,64,4.19,AU,1721855783
267,muisne,0.6,-80.0333,24.67,79,82,4.45,EC,1721855783
268,puerto leguizamo,-0.1934,-74.7819,30.32,54,86,0.72,CO,1721855783
269,mazamari,-11.3258,-74.5308,31.93,35,13,1.27,PE,1721855784
270,dudinka,69.4058,86.1778,11.4,84,100,7.69,RU,1721855784
271,badak,6.8472,124.7206,23.93,95,100,0.26,PH,1721855784
272,anaconda,46.1285,-112.9423,33.55,17,80,6.7,US,1721855784
273,bakanas,44.8081,76.2772,28.18,33,15,3.69,KZ,1721855784
274,murzuq,25.9155,13.9184,34.1,22,0,4.56,LY,1721855785
275,zemio,5.0314,25.1361,20.65,97,96,0.83,CF,1721855785
276,vernon,50.2581,-119.2691,33.5,16,14,0.45,CA,1721855561
277,nyurba,63.2842,118.3319,15.5,60,16,3.76,RU,1721855786
278,argo,37.6333,22.7333,28.21,56,60,1.52,GR,1721855786
279,borgarnes,64.5383,-21.9206,13.03,97,100,1.57,IS,1721855786
280,balabac,7.9868,117.0645,27.92,84,100,4.7,PH,1721855786
281,hammerfest,70.6634,23.6821,11.25,100,40,1.54,NO,1721855787
282,loudi,27.7344,111.9944,28.96,67,81,1.4,CN,1721855787
283,kerikeri,-35.2268,173.9474,11.62,94,17,0.45,NZ,1721855787
284,gaspe,48.8334,-64.4819,20.21,66,94,1.82,CA,1721855203
285,alpu,39.769,30.9606,22.12,62,5,2.7,TR,1721855788
286,ariquemes,-9.9133,-63.0408,34.75,26,12,0.68,BR,1721855788
287,kiboga,0.9161,31.7742,17.97,78,99,0.3,UG,1721855788
288,namibe,-15.1961,12.1522,16.58,87,68,0.54,AO,1721855788
289,vorgashor,67.5833,63.95,6.27,75,17,5.1,RU,1721855789
290,ilgin,38.2792,31.9139,24.19,54,68,1.77,TR,1721855789
291,moyo,3.6609,31.7247,19.39,91,100,1.0,UG,1721855789
292,laguna,38.421,-121.4238,41.62,18,0,5.14,US,1721855789
293,murray bridge,-35.1167,139.2667,9.63,91,100,3.17,AU,1721855789
294,panevezys,55.7333,24.35,17.31,95,100,1.1,LT,1721855790
295,gole,52.4,19.0967,14.91,96,55,3.56,PL,1721855790
296,long beach,33.767,-118.1892,35.43,51,0,4.12,US,1721855512
297,kourou,5.1552,-52.6478,29.03,74,97,2.53,GF,1721855790
298,chonchi,-42.6128,-73.8092,10.07,84,100,5.6,CL,1721855790
299,malvan,16.0667,73.4667,27.7,85,100,9.9,IN,1721855791
300,nemuro,43.3236,145.575,14.04,93,100,3.52,JP,1721855791
301,bayanhongor,46.7167,100.1167,8.26,72,18,1.85,MN,1721855791
302,afaahiti,-17.75,-149.2833,24.93,70,7,6.32,PF,1721855791
303,tataouine,32.9297,10.4518,25.76,49,0,1.74,TN,1721855791
304,borujen,31.9652,51.2873,22.86,24,0,1.69,IR,1721855792
305,bhattarai danda,27.8828,83.9314,24.71,93,100,0.7,NP,1721855792
306,burutu,5.3509,5.5076,25.66,84,69,3.9,NG,1721855792
307,fort bragg,35.139,-79.006,34.0,63,40,5.66,US,1721855792
308,dosso,13.049,3.1937,29.38,67,97,3.88,NE,1721855793
309,tandil,-37.3217,-59.1332,13.71,48,5,4.87,AR,1721855793
310,cortez,37.3489,-108.5859,33.42,17,0,3.09,US,1721855793
311,santiago de cao,-7.9589,-79.2392,18.07,77,5,5.14,PE,1721855793
312,palikir - national government center,6.9248,158.1611,24.41,94,100,0.0,FM,1721855794
313,sferracavallo,42.726,12.0956,27.2,53,5,2.01,IT,1721855794
314,vsetin,49.3387,17.9962,16.9,93,4,2.2,CZ,1721855794
315,farebersviller,49.12,6.872,16.77,42,100,1.97,FR,1721855795
316,kurumkan,54.3,110.3,19.64,90,100,0.89,RU,1721855795
317,saint joseph,39.7686,-94.8466,33.47,58,0,2.57,US,1721855795
318,grand forks,47.9417,-97.4337,26.96,53,75,5.66,US,1721855795
319,oltinko'l,40.8011,72.1634,28.41,26,23,2.27,UZ,1721855796
320,la'ie,21.6477,-157.9253,28.98,85,74,4.92,US,1721855796
321,okha,53.5739,142.9478,11.93,97,99,4.89,RU,1721855796
322,qamdo,31.1667,97.2333,11.49,78,100,0.77,CN,1721855796
323,molteno,-31.3968,26.3625,4.49,69,61,2.0,ZA,1721855796
324,ntcheu,-14.8203,34.6359,14.82,29,7,0.71,MW,1721855797
325,westport,41.1415,-73.3579,27.48,81,100,1.34,US,1721855797
326,east tamworth,-31.0894,150.9436,0.77,100,72,2.06,AU,1721855797
327,el calafate,-50.3408,-72.2768,1.07,79,89,2.16,AR,1721855798
328,northam,51.0333,-4.2167,15.77,96,100,6.37,GB,1721855798
329,mandalgovi,45.7625,106.2708,15.27,73,100,6.18,MN,1721855798
330,riversdale,18.1659,-76.9642,32.92,68,89,1.96,JM,1721855798
331,praia da vitoria,38.7333,-27.0667,24.86,83,20,0.13,PT,1721855798
332,hamilton,39.1834,-84.5333,30.14,60,75,5.66,US,1721855799
333,konarka,19.9,86.1167,27.22,80,100,5.53,IN,1721855799
334,sao joao do paraiso,-15.3136,-42.0144,19.5,39,11,3.54,BR,1721855799
335,yarmouth,41.7057,-70.2286,21.19,93,100,3.6,US,1721855799
336,axim,4.8699,-2.2405,23.68,90,100,3.35,GH,1721855800
337,mount isa,-20.7333,139.5,7.87,87,0,1.54,AU,1721855800
338,ixtapa,20.7,-105.2,33.46,66,40,4.12,MX,1721855800
339,howrah,22.5892,88.3103,29.0,89,75,0.0,IN,1721855800
340,siwa oasis,29.2041,25.5195,33.51,30,0,6.04,EG,1721855800
341,anapa,44.8908,37.3239,18.19,88,0,2.0,RU,1721855801
342,zhangye,38.9342,100.4517,22.08,36,0,2.92,CN,1721855801
343,pikeville,37.4793,-82.5188,28.77,78,40,0.0,US,1721855580
344,east end,34.5507,-92.341,31.55,72,100,0.45,US,1721855801
345,napili-honokowai,20.9708,-156.6705,30.2,77,45,8.8,US,1721855801
346,pimentel,-6.8367,-79.9342,21.16,60,0,9.77,PE,1721855802
347,lucenec,48.3325,19.6671,16.71,82,23,2.0,SK,1721855802
348,chinde,26.8212,87.7095,25.19,90,75,1.45,NP,1721855802
349,kaohsiung,22.6163,120.3133,26.97,99,100,12.35,TW,1721855802
350,nkowakowa,-23.8878,30.2871,18.77,16,0,1.81,ZA,1721855803
351,keflavik,64.0049,-22.5624,12.95,100,100,4.12,IS,1721855803
352,brookings,44.3114,-96.7984,26.14,76,52,4.38,US,1721855803
353,mount gambier,-37.8333,140.7667,7.45,96,91,2.18,AU,1721855803
354,al jumum,21.6169,39.6981,32.75,44,100,4.8,SA,1721855804
355,jatoba,-9.1831,-38.2689,23.64,52,35,7.39,BR,1721855804
356,santana,-0.0583,-51.1817,31.1,74,20,2.06,BR,1721855804
357,hirara,24.8,125.2833,29.92,89,75,13.38,JP,1721855805
358,fukuecho,32.6881,128.8419,27.98,87,77,5.86,JP,1721855805
359,moose jaw,50.4001,-105.5344,37.15,15,0,4.12,CA,1721855805
360,rabo de peixe,37.8,-25.5833,22.73,78,40,1.54,PT,1721855805
361,awjilah,29.1081,21.2869,28.5,60,0,6.86,LY,1721855806
362,usinsk,65.9939,57.5281,10.68,69,5,5.26,RU,1721855806
363,luderitz,-26.6481,15.1594,14.23,59,38,4.57,NA,1721855806
364,santa terezinha,-29.9002,-50.0904,16.35,92,100,3.26,BR,1721855806
365,prabumulih,-3.45,104.25,20.76,94,58,1.13,ID,1721855807
366,terryville,40.909,-73.0651,27.28,83,75,3.09,US,1721855807
367,vila franca do campo,37.7167,-25.4333,23.23,86,79,0.83,PT,1721855807
368,tralee,52.2704,-9.7026,14.43,96,100,2.38,IE,1721855808
369,san ignacio de velasco,-16.3667,-60.95,32.32,20,3,3.69,BO,1721855808
370,vuktyl,63.8567,57.3094,10.24,69,100,1.5,RU,1721855808
371,mahina,-17.5065,-149.489,25.87,69,75,2.57,PF,1721855808
372,yulinshi,38.2906,109.7494,21.29,75,11,2.47,CN,1721855809
373,pingzhuang,42.0372,119.2889,22.6,92,100,2.08,CN,1721855809
374,lienz,46.8289,12.769,18.73,93,4,2.7,AT,1721855809
375,broome,42.2506,-75.833,25.93,76,100,2.59,US,1721855809
376,khovd,48.0056,91.6419,20.19,35,99,1.78,MN,1721855809
377,zhengjiatun,43.5064,123.5064,22.47,92,71,1.41,CN,1721855810
378,alice springs,-23.7,133.8833,9.75,46,0,5.66,AU,1721855810
379,san andres,12.5847,-81.7006,30.01,84,40,4.12,CO,1721855810
380,sungailiat,-1.85,106.1333,24.87,85,20,3.45,ID,1721855810
381,emkhomazi,-30.2067,30.7978,16.0,68,10,4.75,ZA,1721855811
382,xinyuan,37.3,99.0,5.01,91,0,0.98,CN,1721855811
383,puerto lempira,15.2667,-83.7667,28.61,78,100,4.31,HN,1721855811
